,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
165,exchange-4_cpm_results.csv,206.33463466985512,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.2
166,speed_t4013.csv,206.34386899760727,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.2
167,,,,,,,,,
168,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
169,Pen-Based Recognition of Handwritten Text (Local),268.4191509699783,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
170,Speech Accent Data,269.26555585193313,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
171,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,271.0028691214366,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
172,exchange-4_cpc_results.csv,271.00533710370865,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
173,exchange-3_cpc_results.csv,271.0126762895396,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.30000000000000004
174,exchange-2_cpm_results.csv,271.0250927366096,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
175,TravelTime_387.csv,271.0269490219397,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
176,rogue_agent_key_hold.csv,271.0350323703641,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
177,exchange-4_cpm_results.csv,271.04116994555164,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
178,speed_t4013.csv,271.05040427330385,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.30000000000000004
179,,,,,,,,,
180,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
181,Pen-Based Recognition of Handwritten Text (Local),380.5771454478523,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.4
182,Speech Accent Data,381.4235503298071,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.4
