,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
182,speed_6005.csv,2.6907352e+25,Linear,0.66666667,2,KMeans,0.66666667,1.0,0.9
183,occupancy_6005.csv,2.6907376e+25,Linear,1.0,3,Linear,0.5,0.83333333,0.9
184,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,4,KMeans,0.66666667,1.0,0.9
185,nyc_taxi.csv,2.6907442e+25,Linear,0.25,5,Linear,0.5,0.83333333,0.9
186,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.5,0.83333333,0.9
187,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.5,0.83333333,0.9
188,,,,,,,,,
189,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
190,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,1,KMeans,0.66666667,1.0,1.0
191,speed_6005.csv,2.6907352e+25,Linear,0.66666667,2,KMeans,0.66666667,1.0,1.0
192,occupancy_6005.csv,2.6907376e+25,Linear,1.0,3,Linear,0.5,0.83333333,1.0
193,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,4,KMeans,0.66666667,1.0,1.0
194,nyc_taxi.csv,2.6907442e+25,Linear,0.25,5,Linear,0.5,0.83333333,1.0
195,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.5,0.83333333,1.0
196,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.5,0.83333333,1.0
197,,,,,,,,,
198,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
199,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,1,KMeans,0.25,1.0,0.0
200,speed_6005.csv,2.6907352e+25,Linear,0.66666667,2,KMeans,0.25,1.0,0.0
201,occupancy_6005.csv,2.6907376e+25,Linear,1.0,3,Linear,0.25,1.0,0.0
202,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,4,KMeans,0.25,1.0,0.0
203,nyc_taxi.csv,2.6907442e+25,Linear,0.25,5,Linear,0.25,1.0,0.0
204,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,0.0
205,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,0.0
206,,,,,,,,,
207,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
208,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,1,KMeans,0.25,1.0,0.1
209,speed_6005.csv,2.6907352e+25,Linear,0.66666667,2,KMeans,0.25,1.0,0.1
210,occupancy_6005.csv,2.6907376e+25,Linear,1.0,3,Linear,0.25,1.0,0.1
211,nyc_taxi.csv,2.690739e+25,Linear,0.25,4,Linear,0.25,1.0,0.1
212,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.25,1.0,0.1
213,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,0.1
214,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,0.1
215,,,,,,,,,
